[Alerta] PID 1 | CPU: 3.35 seg | Mem: 3480 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 16 | CPU: 7.95 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 17 | CPU: 17.58 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 24 | CPU: 2.02 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 30 | CPU: 9.53 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 36 | CPU: 6.68 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 41 | CPU: 5.90 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 51 | CPU: 22.75 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 68 | CPU: 159.15 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 197 | CPU: 4.02 seg | Mem: 0 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 237 | CPU: 7.01 seg | Mem: 22528 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 504 | CPU: 14.35 seg | Mem: 2560 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 505 | CPU: 2.06 seg | Mem: 2544 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 654 | CPU: 3.32 seg | Mem: 1536 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 656 | CPU: 4.45 seg | Mem: 2128 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 665 | CPU: 3.40 seg | Mem: 396 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 672 | CPU: 1.71 seg | Mem: 2048 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 684 | CPU: 16.17 seg | Mem: 8540 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 1086 | CPU: 16.60 seg | Mem: 852 KB | IO R/W: 0/0 bytes | Razones: CPU 
[Alerta] PID 1305 | CPU: 2.26 seg | Mem: 3120 KB | IO R/W: 827965440/317067264 bytes | Razones: CPU IOR IOW 
[Alerta] PID 1314 | CPU: 5.84 seg | Mem: 1764 KB | IO R/W: 22142976/8192 bytes | Razones: CPU IOR 
[Alerta] PID 1328 | CPU: 3.06 seg | Mem: 1152 KB | IO R/W: 5332992/0 bytes | Razones: CPU 
[Alerta] PID 1439 | CPU: 0.86 seg | Mem: 384 KB | IO R/W: 19018752/4096 bytes | Razones: IOR 
[Alerta] PID 1471 | CPU: 2565.34 seg | Mem: 165068 KB | IO R/W: 1382918144/25690112 bytes | Razones: CPU MEM IOR IOW 
[Alerta] PID 1536 | CPU: 0.38 seg | Mem: 256 KB | IO R/W: 17616896/0 bytes | Razones: IOR 
[Alerta] PID 1552 | CPU: 1.55 seg | Mem: 384 KB | IO R/W: 4075520/0 bytes | Razones: CPU 
[Alerta] PID 1611 | CPU: 1.38 seg | Mem: 520 KB | IO R/W: 8581120/0 bytes | Razones: CPU 
[Alerta] PID 1631 | CPU: 2.36 seg | Mem: 816 KB | IO R/W: 4259840/8192 bytes | Razones: CPU 
[Alerta] PID 1637 | CPU: 1.24 seg | Mem: 1536 KB | IO R/W: 7933952/0 bytes | Razones: CPU 
[Alerta] PID 1697 | CPU: 2.29 seg | Mem: 1040 KB | IO R/W: 8273920/0 bytes | Razones: CPU 
[Alerta] PID 1726 | CPU: 1.16 seg | Mem: 384 KB | IO R/W: 5070848/0 bytes | Razones: CPU 
[Alerta] PID 1792 | CPU: 10.87 seg | Mem: 2240 KB | IO R/W: 105371648/8192 bytes | Razones: CPU IOR 
[Alerta] PID 1871 | CPU: 1.74 seg | Mem: 1920 KB | IO R/W: 12382208/0 bytes | Razones: CPU IOR 
[Alerta] PID 1882 | CPU: 2.41 seg | Mem: 1428 KB | IO R/W: 7864320/237568 bytes | Razones: CPU 
